Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference
26,non-binary,85201,master,2,3296,suburban,44,61,0,1,0
66,non-binary,48342,bachelor,7,730,rural,263,35,0,1,0
50,female,94139,high school,2,1934,rural,298,237,1,0,0
50,non-binary,78810,master,0,3596,rural,169,285,0,1,0
24,non-binary,50867,master,8,2501,rural,262,168,0,0,0
21,male,53890,master,1,2143,suburban,111,106,1,0,0
45,non-binary,38878,bachelor,0,1868,urban,112,148,1,0,1
40,male,42986,doctorate,7,533,rural,102,164,0,1,0
49,non-binary,36172,master,5,3975,rural,298,209,1,1,0
61,male,44529,bachelor,5,2535,rural,21,89,1,1,1
33,male,29710,master,8,2614,suburban,254,57,1,0,0
63,male,23149,bachelor,2,2476,suburban,128,117,1,1,0
27,male,113197,doctorate,2,3278,rural,271,270,0,0,0
31,female,53984,doctorate,9,2024,urban,236,123,1,0,0
56,non-binary,34773,high school,2,3890,suburban,125,52,1,1,0
53,female,76507,master,7,2676,suburban,22,25,0,0,0
51,non-binary,25965,high school,6,2987,urban,131,20,0,0,0
41,female,115262,bachelor,5,2316,urban,5,6,1,0,0
35,non-binary,47180,master,7,2980,urban,265,74,1,1,0
33,female,76521,doctorate,6,3404,suburban,281,278,0,0,0
58,female,62725,bachelor,0,2985,rural,5,181,1,0,0
54,male,82688,high school,8,2320,urban,231,13,1,0,0
58,female,43364,doctorate,9,4260,rural,48,242,1,1,1
42,male,102511,bachelor,5,2115,rural,154,220,1,0,1
25,male,41523,doctorate,2,1068,suburban,206,258,1,0,1
41,female,48112,bachelor,9,1766,rural,183,250,1,1,1
37,non-binary,105768,high school,2,3709,rural,93,10,1,0,0
65,female,59525,doctorate,5,2289,urban,113,76,0,1,0
47,male,107017,doctorate,2,4172,suburban,16,109,1,1,0
37,male,99048,master,5,893,rural,265,14,1,1,0
35,female,67438,doctorate,1,4784,urban,124,252,0,0,1
21,female,100173,doctorate,5,1203,urban,13,224,0,0,1
65,female,65133,bachelor,5,3696,rural,59,230,0,0,0
53,female,111592,bachelor,2,2194,suburban,60,280,1,0,1
23,non-binary,55464,master,5,2837,suburban,247,286,1,0,0
20,male,28608,master,3,3526,urban,192,50,1,1,0
35,female,41560,high school,3,4278,urban,233,20,1,0,0
64,female,41236,bachelor,3,3536,rural,273,247,1,1,0
57,female,105662,high school,3,1198,suburban,217,172,1,1,0
35,male,51689,bachelor,1,847,urban,299,155,0,1,0
40,male,114153,master,8,3284,urban,40,84,0,0,0
52,male,58650,master,5,3220,suburban,88,196,0,0,0
23,female,20294,doctorate,0,3149,rural,198,208,0,0,0
43,male,119268,doctorate,0,3669,rural,183,53,0,0,0
38,female,94449,bachelor,7,2522,urban,282,248,0,1,0
41,female,73600,master,1,4931,rural,260,251,0,0,0
32,non-binary,70544,bachelor,8,4286,urban,289,113,1,0,0
44,non-binary,118641,master,8,3614,suburban,87,13,0,1,0
49,non-binary,85139,bachelor,8,3126,urban,101,292,0,0,1
29,male,104299,master,5,2710,suburban,192,82,1,0,0
22,non-binary,77816,doctorate,9,1028,suburban,252,14,0,0,0
24,male,37215,master,5,3138,urban,258,156,0,0,0
39,female,78229,bachelor,3,3472,suburban,225,251,0,0,0
44,non-binary,118548,doctorate,9,1030,rural,53,174,1,0,0
32,non-binary,86224,master,9,4548,rural,251,208,1,0,0
56,male,46815,bachelor,5,2864,suburban,297,85,0,1,0
62,male,81644,master,4,1840,rural,59,35,0,0,0
52,non-binary,110736,master,2,2297,rural,268,177,1,0,0
43,male,60341,bachelor,9,3859,rural,298,86,0,1,0
40,male,102598,bachelor,6,2298,suburban,257,250,0,1,0
30,male,72079,high school,5,4321,urban,268,286,1,1,1
43,female,59118,high school,3,2519,urban,115,126,0,1,0
20,non-binary,76982,master,7,2295,suburban,21,161,1,0,0
46,male,21341,doctorate,4,3442,urban,199,216,0,0,1
19,male,49560,high school,6,4329,suburban,114,26,0,0,0
45,female,67212,master,8,2830,suburban,172,43,0,1,0
40,female,113708,high school,4,1842,urban,255,81,1,1,0
53,female,65210,high school,0,2440,urban,74,48,0,1,0
66,female,49801,bachelor,6,2760,suburban,292,15,1,0,0
23,non-binary,67056,master,0,3542,suburban,27,137,0,1,0
28,non-binary,33726,bachelor,4,1960,suburban,0,177,1,0,1
55,male,86393,bachelor,8,2031,rural,178,65,0,1,0
51,non-binary,41013,high school,2,4601,urban,115,234,0,0,1
34,male,77320,bachelor,6,3937,rural,156,210,1,0,0
20,non-binary,91711,high school,9,4813,rural,268,110,1,0,0
61,non-binary,79711,high school,0,2658,rural,153,140,1,1,0
63,non-binary,119349,doctorate,5,3145,urban,128,110,1,1,0
51,male,42205,master,3,524,suburban,201,70,0,1,0
39,male,20987,master,0,3259,suburban,50,83,0,1,1
46,female,41494,master,9,2177,rural,245,152,0,1,0
46,male,71689,bachelor,4,4159,urban,248,257,1,0,0
22,female,25166,master,0,3725,rural,31,151,1,0,1
27,male,77344,doctorate,9,4814,suburban,37,52,1,1,0
27,male,104931,bachelor,5,4432,urban,75,43,1,0,0
26,non-binary,23535,master,6,846,suburban,170,269,1,0,0
38,male,97142,high school,6,1271,suburban,26,29,1,0,0
30,non-binary,62408,doctorate,1,2445,suburban,93,50,1,0,0
27,male,118287,doctorate,3,1330,suburban,19,229,0,1,1
55,female,75693,doctorate,7,4240,suburban,49,242,1,1,1
28,male,26378,bachelor,8,4051,urban,47,153,0,0,1
21,non-binary,70690,master,0,584,urban,6,28,1,1,1
63,non-binary,36192,doctorate,3,3486,urban,64,189,1,0,1
48,non-binary,80715,master,6,3741,suburban,292,66,1,0,0
66,non-binary,101679,bachelor,5,4550,urban,182,259,1,1,1
69,male,72308,high school,2,3472,suburban,123,15,0,1,0
51,non-binary,54561,bachelor,5,3518,urban,161,269,1,0,1
59,non-binary,50795,master,7,3571,suburban,120,223,1,0,0
52,male,85229,master,9,562,urban,130,63,1,0,0
56,non-binary,105815,master,8,1556,suburban,221,118,0,1,0
56,female,112371,doctorate,3,1405,urban,296,50,0,1,0
50,female,66992,high school,7,738,urban,169,112,1,0,0
25,non-binary,27356,master,0,2684,urban,197,189,0,0,0
49,female,92187,bachelor,1,3093,rural,52,172,1,1,0
50,non-binary,42790,master,4,1209,urban,51,186,0,0,0
25,male,44353,doctorate,7,954,suburban,284,16,0,0,0
63,female,98139,high school,7,1143,suburban,41,105,1,0,1
31,female,93749,high school,1,1072,suburban,35,134,1,0,1
51,male,52639,bachelor,3,3419,urban,60,97,1,1,0
25,female,73756,master,6,4308,urban,202,35,0,0,0
68,non-binary,87820,master,6,4369,urban,294,103,1,0,0
59,non-binary,29925,doctorate,4,4207,suburban,174,133,1,1,0
24,female,116728,doctorate,6,1989,rural,16,87,0,0,0
30,male,71838,doctorate,0,3211,urban,113,212,0,1,1
38,non-binary,28094,doctorate,0,2933,suburban,37,174,1,0,1
64,non-binary,28472,doctorate,5,2928,suburban,0,137,0,1,0
49,female,113535,doctorate,7,1257,urban,136,193,1,1,1
28,male,102998,high school,5,3739,suburban,273,97,0,1,0
31,non-binary,52284,high school,0,2974,rural,147,151,1,0,0
28,male,66831,doctorate,3,2718,rural,127,143,1,0,0
19,female,25922,bachelor,4,4818,urban,18,253,0,0,0
51,female,102763,bachelor,8,1808,urban,20,85,0,1,1
61,non-binary,55919,master,4,3253,rural,260,5,1,0,0
64,male,105320,doctorate,0,2142,urban,174,142,1,0,0
34,male,100588,bachelor,3,4303,urban,32,115,1,1,0
31,female,76828,doctorate,8,4795,urban,80,288,0,1,0
42,female,84075,bachelor,7,2759,suburban,151,133,1,1,0
65,female,31609,high school,7,2168,suburban,51,166,0,1,1
44,female,23574,high school,8,1541,urban,92,7,0,0,0
25,female,31662,doctorate,2,640,suburban,196,150,0,1,0
34,non-binary,110435,high school,5,1935,rural,66,113,0,1,0
22,non-binary,96592,bachelor,8,4599,rural,249,34,1,0,0
29,male,71913,high school,2,803,urban,221,0,0,0,0
55,non-binary,111055,high school,6,1039,urban,35,107,1,1,0
35,non-binary,67215,bachelor,4,3306,urban,158,296,1,0,0
43,non-binary,34603,high school,4,4121,urban,253,9,0,0,0
48,male,54107,high school,2,2679,rural,114,10,0,1,0
54,non-binary,29429,doctorate,9,1683,suburban,84,192,0,0,0
23,male,90565,master,9,4086,suburban,169,48,0,0,0
58,male,44255,bachelor,8,1949,urban,91,13,0,0,0
32,non-binary,111642,master,3,1981,urban,76,293,1,1,1
59,non-binary,107389,high school,0,1040,urban,147,161,0,1,0
66,non-binary,73262,master,8,1094,urban,236,138,0,1,0
43,female,103747,high school,9,4067,urban,215,204,1,1,0
68,male,84504,bachelor,9,3458,suburban,242,252,0,1,0
29,male,72976,doctorate,3,2234,rural,111,89,0,0,0
58,female,103395,high school,3,1386,suburban,85,1,1,0,0
64,female,92793,high school,3,3820,rural,227,130,1,0,0
31,non-binary,90826,high school,5,951,urban,96,273,1,0,1
18,female,80690,bachelor,8,1908,suburban,204,109,1,0,0
34,female,112749,master,1,3307,rural,261,31,1,0,0
50,female,54138,master,4,1051,urban,43,269,0,0,0
46,male,38551,bachelor,3,3220,urban,212,213,0,1,1
62,female,107205,doctorate,0,2407,suburban,62,85,1,1,1
48,non-binary,41718,doctorate,4,3078,rural,130,283,0,1,0
25,male,110473,bachelor,2,4801,rural,201,46,0,1,0
47,male,61457,master,7,3015,urban,211,167,1,1,0
30,female,107984,doctorate,1,3379,urban,204,252,1,0,0
33,female,97116,master,0,2123,suburban,38,27,1,1,0
19,female,117089,master,1,1669,suburban,264,222,1,1,0
62,female,90860,high school,9,3062,urban,15,21,0,0,1
35,non-binary,95403,high school,6,1766,suburban,125,69,1,0,0
52,female,104327,high school,6,4946,suburban,100,98,1,0,0
62,non-binary,40382,high school,4,4245,urban,79,70,1,0,0
36,female,38216,doctorate,9,3069,rural,19,24,1,1,1
30,female,96443,bachelor,8,3645,urban,215,186,1,1,0
68,non-binary,60423,doctorate,5,945,urban,100,210,0,0,1
21,female,113898,doctorate,5,2284,rural,273,81,1,1,0
36,male,71118,bachelor,2,2287,suburban,71,189,0,1,1
67,non-binary,21463,high school,1,735,suburban,224,253,0,1,1
42,non-binary,78090,high school,8,1058,urban,208,218,0,0,0
55,male,39407,high school,4,1955,suburban,88,64,1,0,0
68,non-binary,64316,master,7,2118,suburban,3,44,0,1,0
48,female,94766,bachelor,0,1397,urban,123,81,0,0,0
53,non-binary,40621,bachelor,9,4433,rural,254,255,0,1,1
21,non-binary,43183,doctorate,5,3164,urban,238,98,0,0,0
56,male,65530,master,0,2234,suburban,267,290,1,0,0
24,non-binary,85819,bachelor,1,3146,urban,29,234,0,1,0
33,female,22765,bachelor,3,1509,urban,193,92,1,1,0
65,non-binary,39491,bachelor,0,4941,urban,64,138,0,1,0
22,non-binary,50089,master,3,4965,rural,235,160,0,0,0
64,male,54997,master,8,978,urban,195,189,1,0,0
40,male,95144,doctorate,1,3612,rural,162,198,1,1,1
53,non-binary,95995,bachelor,7,4105,suburban,250,29,1,1,0
49,female,93485,master,9,2859,urban,95,78,1,0,0
41,male,32669,master,2,2124,suburban,18,5,0,0,0
42,male,33759,master,0,937,urban,169,271,1,1,0
62,female,80498,high school,8,879,urban,89,163,0,0,0
45,male,72280,doctorate,4,4084,urban,122,37,1,0,0
36,non-binary,58839,bachelor,7,1271,suburban,19,202,1,0,0
24,male,118482,doctorate,6,2399,suburban,27,123,1,0,0
61,female,56790,high school,0,2193,suburban,131,127,1,0,0
58,non-binary,27012,high school,4,4165,rural,64,127,1,1,0
34,female,65862,master,8,3335,suburban,227,119,1,1,0
19,female,46419,bachelor,0,3662,urban,5,270,1,0,1
33,female,34654,bachelor,9,1800,suburban,46,22,1,1,0
56,female,38748,high school,5,3262,urban,230,299,1,1,1
35,male,50747,master,6,1495,rural,152,83,1,0,0
56,male,101933,doctorate,4,1652,rural,51,130,0,0,0
18,male,54468,high school,8,4063,suburban,185,229,1,0,0
20,male,103567,doctorate,0,2602,urban,138,82,0,0,0
38,non-binary,107573,bachelor,1,2529,urban,13,240,1,0,0
47,male,63230,high school,1,625,urban,291,108,0,1,0
28,female,110827,high school,8,925,urban,137,228,0,0,0
39,non-binary,78327,doctorate,0,1840,urban,261,78,1,0,0
64,male,115285,bachelor,8,3569,suburban,63,291,0,0,1
42,male,97485,high school,7,1643,urban,44,279,0,1,1
20,non-binary,114319,doctorate,9,3196,rural,68,166,1,0,1
47,male,61434,master,4,2259,suburban,275,40,0,1,0
41,female,69103,high school,9,2765,rural,188,138,0,1,0
62,female,57972,high school,6,653,suburban,102,291,1,1,1
53,female,87319,bachelor,6,3115,urban,228,95,1,1,0
40,female,96867,high school,1,3061,rural,175,133,1,1,0
25,male,73374,doctorate,8,3418,rural,154,106,1,1,0
21,female,28385,doctorate,4,3552,suburban,29,21,0,0,0
67,male,46580,high school,5,4304,rural,101,270,1,1,1
56,male,98470,high school,0,3441,rural,64,33,1,1,0
60,male,87684,bachelor,3,640,suburban,82,106,0,0,1
48,male,33382,doctorate,4,1848,rural,276,183,1,0,0
46,non-binary,45665,doctorate,4,2600,suburban,5,231,0,0,0
53,non-binary,53664,bachelor,7,1790,suburban,148,246,1,0,1
30,non-binary,71330,doctorate,1,737,urban,174,33,1,1,0
58,female,25120,master,3,4517,rural,261,161,0,0,0
26,male,38466,master,9,2520,rural,95,51,0,1,0
38,male,61743,master,0,2477,rural,290,196,0,1,0
68,female,79028,bachelor,7,2055,urban,195,220,1,1,0
20,non-binary,78354,high school,2,1402,suburban,260,264,1,0,1
42,male,88868,doctorate,4,3147,rural,183,190,0,1,1
42,female,112471,bachelor,3,2384,rural,249,199,0,1,0
29,non-binary,83481,doctorate,1,1797,suburban,82,205,0,0,1
46,female,118042,bachelor,1,729,suburban,7,211,0,0,1
28,female,98937,doctorate,3,3069,rural,104,15,0,0,0
69,male,56566,high school,4,2656,urban,130,132,0,1,1
28,non-binary,58431,master,2,2710,suburban,179,110,0,0,0
66,non-binary,89060,high school,3,2603,rural,76,239,1,0,1
43,male,112755,high school,5,883,rural,261,44,1,1,0
31,non-binary,39547,bachelor,4,2808,suburban,72,212,0,1,0
33,female,108443,doctorate,0,4907,rural,254,119,0,1,0
27,female,105049,high school,7,4100,rural,22,28,1,0,0
48,female,89068,master,1,1493,rural,239,288,0,1,1
48,male,82751,high school,0,1465,rural,152,159,0,1,0
53,non-binary,106509,doctorate,4,2169,suburban,206,289,0,1,1
27,male,50893,master,3,2108,suburban,247,77,1,1,0
43,male,31116,doctorate,2,628,suburban,270,40,1,0,0
37,male,118823,master,8,2674,urban,57,8,0,1,0
61,male,46844,doctorate,7,1800,rural,12,120,0,1,1
26,non-binary,63289,high school,4,2937,rural,81,61,1,1,0
32,female,119969,master,9,3365,rural,72,250,1,1,1
26,female,30218,master,9,4198,suburban,149,68,0,0,0
24,female,105422,high school,9,3392,suburban,246,290,0,1,1
43,non-binary,105738,bachelor,7,3437,urban,227,96,1,0,0
41,non-binary,90933,high school,4,4715,suburban,162,63,0,1,0
29,non-binary,102529,master,2,590,rural,146,161,1,0,1
37,female,26623,doctorate,8,709,urban,269,160,1,1,0
31,non-binary,116354,doctorate,9,4848,suburban,207,214,0,1,0
39,female,75704,bachelor,7,3811,suburban,97,266,1,0,0
33,female,69862,master,9,4328,suburban,0,91,1,1,0
46,male,113611,master,4,1049,suburban,103,46,0,0,0
49,non-binary,73404,master,6,4439,urban,281,232,1,1,0
36,male,62980,doctorate,4,4583,rural,286,239,1,0,0
52,non-binary,86532,doctorate,0,4547,suburban,132,84,0,1,0
60,non-binary,61952,high school,2,1600,rural,181,258,1,0,1
49,male,93426,bachelor,6,1821,urban,56,287,1,0,0
37,non-binary,49976,bachelor,9,797,suburban,34,43,0,1,0
68,non-binary,79911,master,1,1258,rural,42,133,1,0,0
57,non-binary,115179,high school,9,706,urban,137,108,1,1,0
37,female,93090,doctorate,8,899,suburban,279,271,1,1,0
25,female,67390,bachelor,3,4745,suburban,245,267,1,1,1
52,non-binary,105739,bachelor,2,2788,rural,245,289,1,1,1
59,male,61415,doctorate,3,4944,urban,70,46,1,0,0
30,female,28991,master,4,3246,suburban,281,181,0,0,0
58,female,95910,doctorate,5,2178,suburban,231,265,0,0,1
23,non-binary,77485,doctorate,3,2495,suburban,283,213,1,1,0
64,female,103140,bachelor,6,4242,urban,180,32,0,1,0
33,male,50219,master,3,4200,rural,79,255,0,1,1
22,male,112196,high school,5,2079,rural,276,68,0,0,0
62,male,110394,doctorate,4,1763,urban,282,258,0,0,0
68,male,24180,bachelor,8,2981,rural,33,86,1,1,1
51,female,42904,doctorate,1,2545,rural,282,270,0,0,0
23,female,106604,master,8,4129,suburban,220,95,0,1,0
50,male,51265,master,8,2757,rural,62,277,1,1,1
32,female,29001,bachelor,8,997,urban,76,103,0,1,0
32,non-binary,38239,high school,8,2025,suburban,294,241,1,0,0
31,non-binary,56587,doctorate,0,4860,rural,191,115,1,0,0
56,non-binary,36376,doctorate,7,3446,rural,124,240,1,0,1
22,non-binary,25679,doctorate,8,1968,rural,249,121,0,1,0
69,non-binary,29232,master,5,2840,suburban,237,106,1,0,0
43,male,97460,high school,7,3060,suburban,258,282,0,1,0
65,female,23342,master,6,1281,suburban,237,181,0,1,0
34,male,86073,high school,9,3759,suburban,290,128,1,1,0
60,male,117113,doctorate,9,1502,suburban,80,192,0,1,1
64,male,62123,doctorate,0,3535,urban,184,123,0,1,0
69,female,53275,bachelor,0,4742,rural,230,190,1,0,0
33,non-binary,92648,bachelor,8,3398,rural,156,149,0,0,0
52,male,79619,master,3,4487,urban,157,146,0,1,0
55,female,71041,high school,6,1540,suburban,28,188,1,0,0
40,male,60148,master,7,4106,urban,22,264,1,0,1
30,female,43904,master,1,4085,urban,118,96,1,0,0
50,male,113257,bachelor,7,1213,rural,138,60,1,1,0
46,non-binary,61900,master,5,3531,urban,38,189,0,0,0
63,female,112410,master,1,3512,urban,170,133,1,1,0
51,male,69854,doctorate,9,2578,rural,18,263,1,0,0
51,non-binary,95291,doctorate,9,2987,urban,92,235,1,0,0
44,non-binary,105799,doctorate,5,3650,suburban,86,9,0,1,0
32,female,33917,bachelor,8,4285,suburban,134,209,1,0,1
67,non-binary,63992,doctorate,3,4233,urban,248,19,0,1,0
26,female,50652,doctorate,6,3303,rural,265,260,1,1,0
43,female,96081,doctorate,6,3166,rural,281,181,0,0,0
20,non-binary,114572,high school,5,3472,suburban,8,38,0,1,1
53,non-binary,33775,high school,8,4192,urban,16,154,0,1,1
64,female,86825,master,2,2949,urban,69,188,1,0,1
22,non-binary,33080,doctorate,5,4714,rural,249,145,1,0,0
37,female,54699,doctorate,7,2177,rural,186,180,1,1,0
37,non-binary,38919,master,8,3027,rural,147,245,0,1,1
22,female,70248,master,6,2450,suburban,65,245,1,0,1
27,non-binary,94963,doctorate,7,2520,suburban,16,206,1,1,0
33,non-binary,115013,bachelor,6,1495,urban,101,161,1,0,1
42,male,43260,master,4,4686,suburban,299,9,1,0,0
61,male,49860,master,2,1140,urban,172,54,1,1,0
42,female,32730,doctorate,7,2830,suburban,97,78,1,1,0
47,male,21904,bachelor,5,4337,suburban,295,160,1,1,0
31,male,20395,doctorate,3,4485,rural,178,210,0,0,0
39,female,68036,doctorate,7,3571,suburban,139,6,0,1,0
60,non-binary,47147,high school,9,3811,rural,92,182,0,1,1
45,non-binary,91223,doctorate,4,3105,suburban,181,128,0,0,0
47,female,109956,doctorate,6,869,rural,85,230,1,0,1
36,male,22982,doctorate,4,2506,rural,52,279,0,1,1
55,non-binary,64000,master,1,3262,rural,88,34,0,0,0
59,male,54103,doctorate,9,1584,urban,117,135,0,0,0
37,female,115738,master,3,4212,urban,56,253,0,0,0
52,male,83594,doctorate,7,1964,suburban,110,54,1,1,0
39,female,77247,high school,8,688,urban,207,52,1,0,0
32,female,80062,high school,8,2666,suburban,266,52,0,1,0
28,non-binary,94941,high school,6,3333,rural,5,274,1,0,1
51,female,107513,master,0,1385,suburban,127,52,0,1,0
41,non-binary,23585,master,6,4494,urban,41,195,0,0,0
23,female,84080,master,9,3486,suburban,280,164,1,1,0
34,non-binary,57504,high school,5,3427,urban,30,180,1,0,1
45,male,84307,bachelor,0,3996,rural,174,70,0,1,0
67,female,37758,bachelor,3,4420,suburban,164,217,0,1,0
48,male,77723,master,4,1073,suburban,11,266,0,1,0
53,female,45068,high school,5,4344,suburban,112,169,0,0,1
26,female,65063,high school,8,3210,suburban,35,77,0,1,1
27,female,81795,doctorate,3,2494,rural,207,219,0,1,1
38,non-binary,119246,doctorate,5,3137,urban,263,74,0,0,0
51,non-binary,69812,high school,9,3612,urban,218,271,0,0,1
48,male,51050,bachelor,3,4731,suburban,111,219,0,1,0
46,male,78763,master,2,2813,suburban,299,68,1,1,0
60,female,35577,master,9,827,rural,123,84,1,1,0
60,male,115578,high school,6,4770,rural,187,12,1,0,0
28,female,68929,master,5,1603,urban,265,221,0,1,0
50,female,62697,high school,1,4615,urban,25,220,0,1,1
63,female,44058,bachelor,1,791,suburban,78,190,1,0,0
18,non-binary,29977,doctorate,6,4406,urban,43,264,1,1,0
38,male,77288,master,7,3391,rural,35,133,1,1,0
40,non-binary,96108,master,9,1703,urban,294,70,1,1,0
26,female,31979,master,1,515,suburban,208,195,0,0,0
18,female,42608,bachelor,5,2938,suburban,40,271,0,0,1
38,non-binary,116319,high school,5,2837,rural,170,12,1,0,0
39,male,93318,master,3,1996,urban,41,147,1,1,1
21,non-binary,44360,bachelor,9,4132,suburban,198,293,1,0,1
18,non-binary,72727,master,7,4324,suburban,105,40,1,0,0
68,male,89191,doctorate,0,1832,suburban,6,197,0,1,0
27,female,112636,high school,9,4751,suburban,69,251,1,0,1
32,male,94030,bachelor,0,4448,urban,172,118,0,0,0
69,male,63790,bachelor,9,3472,rural,150,193,0,0,1
53,non-binary,85374,master,8,3274,suburban,66,194,0,0,0
46,female,72427,bachelor,8,872,suburban,115,117,1,1,1
69,female,55887,master,7,2137,suburban,24,235,0,1,0
63,female,45039,high school,0,1506,suburban,199,137,1,1,0
22,non-binary,101574,high school,6,2642,urban,176,135,0,0,0
46,non-binary,94015,bachelor,2,3404,rural,99,274,0,0,0
64,male,109093,doctorate,5,4462,urban,2,108,0,1,0
64,male,62327,bachelor,3,1352,rural,51,180,1,1,0
44,non-binary,113535,high school,6,3967,rural,252,238,1,0,0
42,male,115633,high school,5,2957,suburban,73,149,1,1,1
33,non-binary,90507,doctorate,9,1613,rural,14,174,1,0,0
33,male,107772,doctorate,8,2185,urban,37,127,1,1,1
53,female,42024,high school,2,3431,rural,244,12,1,0,0
